potential_aed_id,intervention_id,intervention_lat,intervention_lon,distance_to_potential_aed,distance_to_existing_aed,existing_aed_id,existing_aed_lat,existing_aed_lon,arrest_count,potential_aed_lat,potential_aed_lon
5846,[31572],[50.42859],[4.78431],[0.08697274499871675],[0.5467044148035306],[4346],[50.4256023],[4.7904393],1,50.42929292929293,4.784848484848485
5847,[30910],[50.45747],[4.78641],[0.8936497058370656],[0.998038907468653],[1340],[50.4510457],[4.7962548],1,50.44949494949495,4.784848484848485
5848,"[11534, 30906]","[50.46826, 50.46754]","[4.78093, 4.79642]","[0.32006788031181865, 0.8533791513186781]","[1.437304470674454, 0.8714651333382057]","[5820, 5820]","[50.4753169, 50.4753169]","[4.7979455, 4.7979455]",2,50.46969696969697,4.784848484848485
5850,"[30144, 31704, 32946]","[50.5168, 50.51847, 50.5197]","[4.77838, 4.78779, 4.78324]","[0.8741054630903976, 0.9535484709070778, 1.0734010075001217]","[2.082022639987716, 1.7603508974068254, 1.7298730347693103]","[6652, 6651, 6652]","[50.535257, 50.5061838, 50.535257]","[4.7833369, 4.80349, 4.7833369]",3,50.51010101010101,4.784848484848485
5851,[31885],[50.53116],[4.78632],[0.14106209316050006],[0.5019905480099528],[6652],[50.535257],[4.7833369],1,50.53030303030303,4.784848484848485
5854,"[30918, 30924, 31413, 32535]","[50.59886, 50.60032, 50.59986, 50.58761]","[4.78788, 4.79196, 4.78964, 4.77786]","[0.9096281062607375, 1.1606122530101055, 1.051190402267165, 0.6147917531877704]","[1.2624305001937908, 1.4577776073752358, 1.3811314919077988, 0.6862158594954569]","[1813, 1813, 1813, 1813]","[50.5875083, 50.5875083, 50.5875083, 50.5875083]","[4.7875788, 4.7875788, 4.7875788, 4.7875788]",4,50.59090909090909,4.784848484848485
5857,[9910],[50.65017],[4.77094],[0.991925585320454],[1.4949023196435545],[8579],[50.6367268],[4.7711683],1,50.65151515151515,4.784848484848485
5858,[10568],[50.66313],[4.79029],[1.028987187239639],[1.7823733354151339],[1058],[50.6524531],[4.8091492],1,50.67171717171717,4.784848484848485
5860,"[9307, 32581]","[50.71405, 50.70382]","[4.78653, 4.76532]","[0.2449798338098452, 1.6562054300924787]","[2.0900290145895557, 1.8969103542289159]","[3175, 3175]","[50.6953022, 50.6953022]","[4.7886559, 4.7886559]",2,50.71212121212121,4.784848484848485
5861,[10381],[50.73881],[4.79925],[1.2439743597721544],[1.2579385898982443],[2165],[50.7470551],[4.7870092],1,50.73232323232323,4.784848484848485
5862,"[9184, 9345, 9614, 9641, 9953, 10596]","[50.7607, 50.75303, 50.76221, 50.76137, 50.76188, 50.75388]","[4.78353, 4.78489, 4.78507, 4.79219, 4.7839, 4.78368]","[0.9137098290127075, 0.056201295146450315, 1.0770075092038105, 1.1108330028244768, 1.0423379637324022, 0.17160948194108724]","[1.5368581098737495, 0.6809021082917127, 1.690660566736367, 1.6329352094704916, 1.6629008006850579, 0.7942159668618041]","[2165, 2165, 2165, 2165, 2165, 2165]","[50.7470551, 50.7470551, 50.7470551, 50.7470551, 50.7470551, 50.7470551]","[4.7870092, 4.7870092, 4.7870092, 4.7870092, 4.7870092, 4.7870092]",6,50.75252525252525,4.784848484848485
5863,"[9380, 10343, 10647]","[50.76483, 50.76488, 50.76339]","[4.78641, 4.78799, 4.79916]","[0.8849763549750346, 0.9001109565299885, 1.4460211745318896]","[1.9769281033461907, 1.983238912986111, 2.007427865613928]","[2165, 2165, 2165]","[50.7470551, 50.7470551, 50.7470551]","[4.7870092, 4.7870092, 4.7870092]",3,50.77272727272727,4.784848484848485
5876,"[437, 4940, 7669]","[51.0417, 51.03712, 51.03645]","[4.78703, 4.80367, 4.80273]","[0.7219904762892411, 1.3306260365767475, 1.256260776223728]","[0.7446333929096158, 1.8132600144841236, 1.8403505286374842]","[12046, 11450, 11450]","[51.0411646, 51.0296889, 51.0296889]","[4.7764135, 4.8267519, 4.8267519]",3,51.035353535353536,4.784848484848485
5877,"[2461, 4429, 5721, 7049]","[51.05534, 51.05231, 51.05176, 51.05282]","[4.79783, 4.78947, 4.80116, 4.78211]","[0.9076410285411723, 0.48434089724420626, 1.21572347906409, 0.3593915967515005]","[1.5858255189952601, 0.9508016463769035, 1.7652973397114553, 0.45211570740191415]","[6288, 6288, 6288, 6288]","[51.0516709, 51.0516709, 51.0516709, 51.0516709]","[4.7759055, 4.7759055, 4.7759055, 4.7759055]",4,51.05555555555556,4.784848484848485
5878,"[235, 785, 2071, 2191, 2351, 2639, 2744, 2764, 4258, 4453, 6099, 7651, 7700, 8597]","[51.08185, 51.07308, 51.07559, 51.07027, 51.07821, 51.08124, 51.07473, 51.07059, 51.06745, 51.07305, 51.08042, 51.07288, 51.0747, 51.07066]","[4.7725, 4.78442, 4.79459, 4.78545, 4.79376, 4.76912, 4.79316, 4.78578, 4.78548, 4.78648, 4.77988, 4.78392, 4.79348, 4.78166]","[1.096854250357039, 0.29923404227365635, 0.6808269105171969, 0.6116361182110176, 0.679672379259007, 1.2565568974440302, 0.5918081576132439, 0.5782821614316718, 0.9248134558148643, 0.3219240644013714, 0.6239014792375471, 0.32648110802140956, 0.6143890311426146, 0.609028868386323]","[2.1791153126261418, 1.3831030656032344, 0.745958072369324, 1.3374262301671156, 0.845716674194791, 2.0856107749775044, 0.8048666088699628, 1.3080685306648185, 1.4315324900292374, 1.239145474139209, 1.679317127321525, 1.417487690797683, 0.7824894421526304, 1.5910782218635395]","[756, 5460, 5460, 5460, 756, 13790, 5460, 5460, 5460, 5460, 756, 5460, 5460, 5460]","[51.082575, 51.0726739, 51.0726739, 51.0726739, 51.082575, 51.0700067, 51.0726739, 51.0726739, 51.0726739, 51.0726739, 51.082575, 51.0726739, 51.0726739, 51.0726739]","[4.8036743, 4.8042056, 4.8042056, 4.8042056, 4.8036743, 4.7452133, 4.8042056, 4.8042056, 4.8042056, 4.8042056, 4.8036743, 4.8042056, 4.8042056, 4.8042056]",14,51.07575757575758,4.784848484848485
5879,"[2799, 3416, 4576, 4986, 5644, 6692, 27031]","[51.10002, 51.09583, 51.10462, 51.10084, 51.10292, 51.10481, 51.10094]","[4.79703, 4.78757, 4.78784, 4.77706, 4.7891, 4.79797, 4.79641]","[0.9630241681711645, 0.1905957700890147, 0.9853874899081895, 0.76829751368371, 0.8289445640715489, 1.3446003265556936, 0.9790113541313674]","[1.4629702209533408, 1.82201707694355, 2.2826390552743177, 2.702906257910778, 2.094387817036914, 1.8241256285592127, 1.5642698811455578]","[1881, 1881, 1881, 1881, 1881, 1881, 1881]","[51.0912224, 51.0912224, 51.0912224, 51.0912224, 51.0912224, 51.0912224, 51.0912224]","[4.8126072, 4.8126072, 4.8126072, 4.8126072, 4.8126072, 4.8126072, 4.8126072]",7,51.0959595959596,4.784848484848485
5880,"[2314, 3878, 4247, 4251, 4560, 5617, 6741, 8075, 26050]","[51.10893, 51.10681, 51.12149, 51.10878, 51.1065, 51.10872, 51.11021, 51.10928, 51.10968]","[4.79502, 4.78186, 4.77247, 4.79305, 4.79147, 4.79548, 4.7934, 4.798, 4.79201]","[1.072741138754558, 1.06057357590592, 1.0476284852915339, 1.0007482088732196, 1.1695458516860229, 1.1115338402878583, 0.8912435934218204, 1.195149778116418, 0.8771338479914011]","[1.9833021162283024, 2.759319677828669, 1.2524622962481669, 2.1094615428698864, 2.250417117466349, 1.9688731436320737, 2.0114954018047357, 1.7881181581898085, 2.124726144301039]","[10074, 1881, 10107, 10074, 1881, 10074, 10074, 10074, 10074]","[51.1184147, 51.0912224, 51.1263021, 51.1184147, 51.0912224, 51.1184147, 51.1184147, 51.1184147, 51.1184147]","[4.8190817, 4.8126072, 4.7562441, 4.8190817, 4.8126072, 4.8190817, 4.8190817, 4.8190817, 4.8190817]",9,51.11616161616162,4.784848484848485
5881,[6045],[51.13651],[4.78352],[0.09410802110103596],[1.4906561843542556],[12867],[51.1497658],[4.7867075],1,51.13636363636363,4.784848484848485
5882,[8181],[51.15997],[4.78779],[0.43055511444068356],[0.4861382413141798],[3657],[51.15898],[4.79458],1,51.156565656565654,4.784848484848485
5883,"[2737, 5539, 27598]","[51.17352, 51.17706, 51.17394]","[4.77816, 4.76654, 4.78393]","[0.5897640342656976, 1.2766997297041602, 0.320876667272386]","[1.021145119812151, 1.5904655856462127, 1.1540009588583315]","[6130, 3884, 6130]","[51.1643426, 51.1816365, 51.1643426]","[4.7776316, 4.7449228, 4.7776316]",3,51.176767676767675,4.784848484848485
5884,"[1521, 7538]","[51.20199, 51.19159]","[4.78487, 4.78672]","[0.5582342400270996, 0.6122459996216498]","[0.6101609259599535, 1.4215056438529112]","[8392, 1224]","[51.2046817, 51.1993437]","[4.7772382, 4.7705007]",2,51.196969696969695,4.784848484848485
5887,"[8040, 8229, 9138]","[51.25556, 51.25219, 51.2597]","[4.7855, 4.78237, 4.78785]","[0.22868151970459955, 0.6232129453868631, 0.3153050559695663]","[0.9490864060645429, 1.3770105304208757, 0.5173777658440044]","[4963, 4963, 8245]","[51.261981, 51.261981, 51.264346]","[4.7944859, 4.7944859, 4.7874455]",3,51.25757575757576,4.784848484848485
5888,[4651],[51.27176],[4.78541],[0.6702854188790386],[0.8364739063250716],[8245],[51.264346],[4.7874455],1,51.27777777777778,4.784848484848485
5889,"[2320, 7110]","[51.29757, 51.29723]","[4.7845, 4.78441]","[0.051608581818829616, 0.08877285449537534]","[0.2997828593096209, 0.266602957020742]","[8665, 8665]","[51.295432, 51.295432]","[4.7818734, 4.7818734]",2,51.2979797979798,4.784848484848485
5890,"[1511, 1643, 2612, 2952, 7476]","[51.31958, 51.31512, 51.31189, 51.3124, 51.31191]","[4.77927, 4.79298, 4.77951, 4.78331, 4.7795]","[0.41769050961610443, 0.6597595653688242, 0.7919148557636593, 0.6517398959683203, 0.790277474660884]","[0.9246293555244305, 1.2389871147158245, 1.4829248825747547, 1.5758744486125995, 1.485107097098869]","[5904, 6202, 8661, 8661, 8661]","[51.3276076, 51.3256204, 51.2985742, 51.2985742, 51.2985742]","[4.7827404, 4.7989448, 4.7783287, 4.7783287, 4.7783287]",5,51.31818181818182,4.784848484848485
5892,[5048],[51.3634],[4.79876],[1.104314077877919],[1.8520592537920677],[7966],[51.3603907],[4.8249962],1,51.35858585858586,4.784848484848485
5893,[1120],[51.37683],[4.76882],[1.1335733621095228],[1.9636888423510124],[12868],[51.3923923],[4.755444],1,51.378787878787875,4.784848484848485
5894,[28052],[51.39863],[4.79171],[0.47769036457892616],[0.5245264684161846],[5945],[51.3960451],[4.7980344],1,51.398989898989896,4.784848484848485
5896,[2259],[51.44303],[4.79569],[0.8532897493719345],[0.9082814929966105],[6315],[51.439176],[4.8072443],1,51.43939393939394,4.784848484848485
5897,[4182],[51.45168],[4.7928],[1.0384199814237693],[1.7132534442132341],[6315],[51.439176],[4.8072443],1,51.45959595959596,4.784848484848485
5898,"[2591, 6402]","[51.4887, 51.48203]","[4.795, 4.79539]","[1.2140593342667834, 0.7710314007597601]","[1.5925723267285217, 1.0691138315284678]","[3639, 5946]","[51.4962962, 51.4741124]","[4.7754985, 4.8041484]",2,51.47979797979798,4.784848484848485
5931,"[32367, 32426]","[50.12316, 50.12707]","[4.81507, 4.81763]","[0.739324148875654, 0.4798478231900474]","[4.635244254679408, 4.178229586977175]","[5424, 5424]","[50.1567567, 50.1567567]","[4.8535731, 4.8535731]",2,50.12626262626263,4.824242424242424
5932,"[31482, 32678, 32805]","[50.13795, 50.15091, 50.14107]","[4.82624, 4.82467, 4.82319]","[0.9574274153519391, 0.49523876399504646, 0.6045273233578429]","[2.8576958968416997, 1.755566646222841, 2.7579590511281427]","[5424, 3916, 3916]","[50.1567567, 50.1651869, 50.1651869]","[4.8535731, 4.8141487, 4.8141487]",3,50.14646464646464,4.824242424242424
5933,"[30411, 30526, 31363, 31540, 31842, 32435, 32636]","[50.16207, 50.16367, 50.16784, 50.16496, 50.17424, 50.16855, 50.15852]","[4.83191, 4.83656, 4.8262, 4.82537, 4.82246, 4.82655, 4.83266]","[0.7480258293251439, 0.9385118905147848, 0.19095225393593823, 0.20606830381286173, 0.8516308259379869, 0.2662122402422027, 1.0863356151218122]","[1.3117717777131646, 1.435185747254677, 0.9076572086883848, 0.7996802427731161, 1.1678033331821942, 0.9591992994724813, 1.5026975898100567]","[3916, 5424, 3916, 3916, 3916, 3916, 5424]","[50.1651869, 50.1567567, 50.1651869, 50.1651869, 50.1651869, 50.1651869, 50.1567567]","[4.8141487, 4.8535731, 4.8141487, 4.8141487, 4.8141487, 4.8141487, 4.8535731]",7,50.166666666666664,4.824242424242424
5934,"[22479, 30567, 30627, 30948, 31849]","[50.19417, 50.19226, 50.19528, 50.18714, 50.19467]","[4.81933, 4.83683, 4.82027, 4.83172, 4.81598]","[0.8839886232925799, 1.0781712051092502, 0.977114139658018, 0.5332300336834408, 1.0480870803568965]","[1.4061842013290375, 1.6247063490960059, 1.2987529828692024, 2.2979759147405048, 1.3303362635337312]","[5491, 9035, 5491, 9035, 5491]","[50.206634, 50.20373, 50.206634, 50.20373, 50.206634]","[4.8159892, 4.85097, 4.8159892, 4.85097, 4.8159892]",5,50.186868686868685,4.824242424242424
5935,"[30656, 32807]","[50.21088, 50.1981]","[4.83867, 4.82287]","[1.1106594157270264, 1.0022683343701946]","[1.1825054109370892, 1.0678567018582867]","[9035, 5491]","[50.20373, 50.206634]","[4.85097, 4.8159892]",2,50.207070707070706,4.824242424242424
5936,"[16881, 30866, 31352, 31929, 32051, 32942]","[50.22126, 50.22093, 50.22204, 50.22222, 50.22108, 50.2291]","[4.83298, 4.83036, 4.83053, 4.82805, 4.82898, 4.84364]","[0.9129016500458393, 0.8287501369750331, 0.7339136450850882, 0.6237248549129676, 0.7666567770057019, 1.3947241714859098]","[0.9898220696674075, 0.8316773320597602, 0.9346915872253125, 0.8575013125953451, 0.783313629294027, 1.4283856788037061]","[7648, 7648, 7648, 7648, 7648, 1388]","[50.2153489, 50.2153489, 50.2153489, 50.2153489, 50.2153489, 50.2416317]","[4.8225782, 4.8225782, 4.8225782, 4.8225782, 4.8225782, 4.8480538]",6,50.22727272727273,4.824242424242424
5937,[32719],[50.2434],[4.82739],[0.5053590369505784],[1.4825725450526457],[1388],[50.2416317],[4.8480538],1,50.24747474747475,4.824242424242424
5938,[32653],[50.25913],[4.82231],[0.960232754559921],[2.3506837331122314],[5055],[50.2767221],[4.84065],1,50.26767676767677,4.824242424242424
5940,[32336],[50.30379],[4.83919],[1.1638511510165446],[2.9455687919782862],[2754],[50.3050377],[4.8806185],1,50.30808080808081,4.824242424242424
5941,"[31926, 32500, 32938]","[50.31875, 50.32323, 50.3366]","[4.84036, 4.83191, 4.82866]","[1.5597642045475717, 0.7822746743382165, 0.9765362957885256]","[2.7026761726312123, 2.689186223409693, 2.3900006136393106]","[8575, 5029, 5029]","[50.32173, 50.33112, 50.33112]","[4.87814, 4.7961, 4.7961]",3,50.32828282828283,4.824242424242424
5942,"[31379, 31795, 32694]","[50.34416, 50.34144, 50.33894]","[4.80529, 4.8369, 4.81877]","[1.4282336133941986, 1.1917981323752864, 1.1301527451856541]","[1.589921089608958, 1.8772637780082018, 1.828942170966533]","[5029, 2035, 5029]","[50.33112, 50.3489336, 50.33112]","[4.7961, 4.8606063, 4.7961]",3,50.34848484848485,4.824242424242424
5943,[31305],[50.37704],[4.81713],[1.056949387045118],[1.664288118796671],[11154],[50.3913295],[4.8241138],1,50.36868686868687,4.824242424242424
5944,"[31058, 31739, 31770, 32675]","[50.38766, 50.38635, 50.38165, 50.38527]","[4.82916, 4.81555, 4.82567, 4.82826]","[0.3744583204594401, 0.6778515457060071, 0.8112664367383268, 0.49301047872379244]","[0.5426509775715999, 0.7429738289652836, 1.0819515735367544, 0.7351140434447584]","[11154, 9105, 11154, 11154]","[50.3913295, 50.3930308, 50.3913295, 50.3913295]","[4.8241138, 4.8157243, 4.8241138, 4.8241138]",4,50.388888888888886,4.824242424242424
5945,[31527],[50.40389],[4.82188],[0.6020613997921026],[0.8849424748903968],[3760],[50.4009997],[4.8335135],1,50.40909090909091,4.824242424242424
5946,[32096],[50.42528],[4.82091],[0.5048114115504979],[1.0881432732750889],[3033],[50.431108],[4.8085699],1,50.42929292929293,4.824242424242424
5947,[30698],[50.44845],[4.82711],[0.2339350616242102],[0.6198497142302242],[707],[50.4517929],[4.8201043],1,50.44949494949495,4.824242424242424
5948,"[20317, 22025, 31436, 31645, 32858]","[50.47018, 50.47065, 50.46892, 50.46938, 50.47064]","[4.8254, 4.82223, 4.82289, 4.82256, 4.82093]","[0.09796260546936363, 0.17752534186590757, 0.1289415197261227, 0.12417917169177194, 0.2568145182123403]","[0.15880338847101882, 0.23563803020215468, 0.3288015497492561, 0.31000388646296184, 0.3208692019869967]","[6402, 6402, 3888, 6402, 6402]","[50.4716027, 50.4716027, 50.4675347, 50.4716027, 50.4716027]","[4.8252041, 4.8252041, 4.8187857, 4.8252041, 4.8252041]",5,50.46969696969697,4.824242424242424
5954,"[30828, 32375, 32950]","[50.58592, 50.58209, 50.5964]","[4.84163, 4.82221, 4.8297]","[1.3470367994106316, 0.9910801180261393, 0.7219388914049814]","[1.6853707548236725, 2.5181552307821815, 2.0520514563265775]","[1387, 1813, 1387]","[50.5964698, 50.5875083, 50.5964698]","[4.8587722, 4.7875788, 4.8587722]",3,50.59090909090909,4.824242424242424
5956,"[9496, 9509]","[50.62938, 50.63458]","[4.82117, 4.8176]","[0.3052340675964265, 0.592820827566664]","[0.521504944123377, 1.1286903771000492]","[8576, 8576]","[50.6261698, 50.6261698]","[4.82656, 4.82656]",2,50.631313131313135,4.824242424242424
5958,"[10689, 10871, 31256]","[50.67196, 50.6769, 50.67936]","[4.83224, 4.83768, 4.83453]","[0.5642437824381765, 1.1084966816235067, 1.1170235936158788]","[1.8153377978370933, 2.3346696437553915, 2.031509541892445]","[9591, 1182, 1182]","[50.6580951, 50.6849677, 50.6849677]","[4.818641599999999, 4.8070879, 4.8070879]",3,50.67171717171717,4.824242424242424
5960,"[9365, 9961]","[50.70786, 50.71724]","[4.83306, 4.8356]","[0.7810251765718681, 0.9815337931019431]","[1.3298986117577556, 1.599005531535773]","[2786, 8055]","[50.6969407, 50.710506]","[4.8253553, 4.8556666]",2,50.71212121212121,4.824242424242424
5961,"[9838, 10084, 10674, 10799]","[50.74094, 50.735, 50.74227, 50.73491]","[4.83851, 4.8368, 4.84211, 4.83717]","[1.3878670336474686, 0.932554082642349, 1.6746138646390143, 0.9542047348115017]","[1.4144106569471329, 1.44892209922119, 1.675035016074674, 1.476682389520207]","[1698, 1698, 1698, 1698]","[50.74086, 50.74086, 50.74086, 50.74086]","[4.81841, 4.81841, 4.81841, 4.81841]",4,50.73232323232323,4.824242424242424
5975,"[1950, 6362, 6947, 7023, 8543]","[51.01834, 51.02092, 51.01553, 51.02109, 51.01583]","[4.84284, 4.8159, 4.83643, 4.81536, 4.83779]","[1.3483836502785378, 0.8671571518971928, 0.8536089379880584, 0.906685875432133, 0.9507035333916399]","[1.6907419202187377, 1.235627206103302, 1.4799813057205575, 1.244596713093039, 1.519897272909199]","[11450, 11450, 1499, 11450, 1499]","[51.0296889, 51.0296889, 51.0022302, 51.0296889, 51.0022302]","[4.8267519, 4.8267519, 4.8356105, 4.8267519, 4.8356105]",5,51.01515151515152,4.824242424242424
5976,"[2421, 3647, 5562, 6655]","[51.03288, 51.04175, 51.03597, 51.04156]","[4.82058, 4.80947, 4.84101, 4.80937]","[0.37581327428336714, 1.2540781504871379, 1.174448628412091, 1.2480391848284569]","[0.5587368520539265, 1.8052392323489341, 1.2173252756244624, 1.7943301933849851]","[11450, 11450, 11450, 11450]","[51.0296889, 51.0296889, 51.0296889, 51.0296889]","[4.8267519, 4.8267519, 4.8267519, 4.8267519]",4,51.035353535353536,4.824242424242424
5977,"[3680, 4823, 6769, 7024, 8208, 8903]","[51.04704, 51.04724, 51.05703, 51.04906, 51.05173, 51.05915]","[4.82887, 4.80507, 4.83155, 4.80648, 4.82953, 4.83522]","[1.000612289717631, 1.6281786370668854, 0.5364126520225259, 1.4363697128877144, 0.5635077608618291, 0.8650952778785306]","[1.6299777929933217, 1.936606311234783, 0.8046344109282152, 1.7167062633792314, 1.16252959001983, 0.9496995117789708]","[6664, 6664, 6664, 6664, 6664, 6664]","[51.0610421, 51.0610421, 51.0610421, 51.0610421, 51.0610421, 51.0610421]","[4.8219685, 4.8219685, 4.8219685, 4.8219685, 4.8219685, 4.8219685]",6,51.05555555555556,4.824242424242424
5978,"[1650, 2082, 5121, 5269, 5386, 5767, 28328]","[51.06934, 51.07615, 51.07299, 51.07023, 51.0713, 51.0773, 51.07564]","[4.8195, 4.8168, 4.82182, 4.83164, 4.82729, 4.83389, 4.81672]","[0.7867753873944721, 0.521775047052512, 0.35120823992031125, 0.8030636539243917, 0.5394578357672377, 0.6954760316508208, 0.5257017421410032]","[0.9386699805040044, 0.8615349668687738, 1.180372443448578, 1.2249516084484415, 1.1997095331368894, 0.844528768433947, 0.9175010660181979]","[6664, 5630, 5630, 6664, 6664, 12582, 5630]","[51.0610421, 51.0835662, 51.0835662, 51.0610421, 51.0610421, 51.0818338, 51.0835662]","[4.8219685, 4.8203703, 4.8203703, 4.8219685, 4.8219685, 4.8435891, 4.8203703]",7,51.07575757575758,4.824242424242424
5979,[7825],[51.09352],[4.83217],[0.6165053200312406],[0.6764406878746504],[5850],[51.0893765],[4.8392616],1,51.0959595959596,4.824242424242424
