potential_aed_id,arrest_count,distance_to_potential_aed,potential_aed_lat,potential_aed_lon,intervention_id,intervention_lat,intervention_lon,existing_aed_id,distance_to_existing_aed,existing_aed_lat,existing_aed_lon,Province
599,1,[0.3522967763042866],50.58597301677511,4.874827926756892,[24897],[50.58286],[4.8739],[6054],[1.151563431641035],[50.59090909090909],[4.863636363636363],Région Wallonne
8998,1,[0.2369810921910378],49.57687445387259,5.829126880435267,[23457],[49.57842],[5.83139],[8504],[1.2607815581461577],[49.58080808080808],[5.848484848484849],Wallonia
8993,1,[0.9314507979592316],49.54523328752635,5.577971331530764,[22607],[49.5414],[5.58945],[7802],[1.2116990581579878],[49.54040404040404],[5.572727272727273],Wallonia
589,1,[0.7827301899861228],50.325090827058546,4.729868563370407,[25449],[50.32567],[4.71888],[5641],[0.9552690133300464],[50.32828282828283],[4.706060606060606],Wallonia
8979,1,[1.0754357457338886],49.70953966786167,5.681439531092566,[23248],[49.70101],[5.67439],[8110],[1.1933103971439385],[49.7020202020202],[5.690909090909091],Région Wallonne
590,1,[0.9052053104607918],50.397097685135336,4.839285005823021,[24200],[50.39881],[4.8268],[5944],[1.1179757322836508],[50.388888888888886],[4.824242424242424],Wallonia
597,1,[0.4349671789521394],50.44568119492671,4.727833204364798,[25102],[50.44911],[4.73079],[5747],[1.0391986613517266],[50.44949494949495],[4.745454545454546],Wallonia
8968,1,[0.1294885195453885],49.72178943098712,5.65463568779954,[22744],[49.72136],[5.65631],[8011],[0.3577748998395609],[49.72222222222222],[5.651515151515152],Région Wallonne
8967,1,[0.3345398435745108],49.78983191691846,5.624359236269224,[23586],[49.79171],[5.628],[7914],[1.5082553681138855],[49.78282828282829],[5.612121212121212],Région Wallonne
598,1,[0.1771811492800969],50.54965924724921,4.862392393214872,[24681],[50.55069],[4.86048],[6052],[0.223952417113747],[50.55050505050505],[4.863636363636363],Région Wallonne
8947,1,[0.3212094379350952],49.70423362305225,5.59255731206308,[22920],[49.70442],[5.5881],[7810],[1.1372781088283384],[49.7020202020202],[5.572727272727273],Région Wallonne
628,1,[0.700329080695732],50.34131263413631,4.7258591359481175,[25478],[50.34545],[4.7333],[5742],[0.9261271534471184],[50.34848484848485],[4.745454545454546],Wallonia
605,1,[0.6536853142215727],50.34787286527148,4.863888508493465,[24381],[50.342],[4.8643],[6042],[0.7226183265942583],[50.34848484848485],[4.863636363636363],Région Wallonne
614,1,[0.7942789686035743],50.444234000611154,4.828875551074939,[24461],[50.43858],[4.83573],[5946],[1.3146950026710025],[50.42929292929293],[4.824242424242424],Wallonia
8939,1,[0.2256589801223653],49.67837705024976,5.521489857969403,[23172],[49.6804],[5.52124],[7709],[0.8842623268987402],[49.68181818181818],[5.533333333333333],Wallonia
617,1,[0.1298311780158608],50.4956987120438,4.874742448829348,[12025],[50.49595],[4.87295],[6049],[0.9416930138244272],[50.48989898989899],[4.863636363636363],Région Wallonne
619,1,[0.2064778658776603],50.36008779436954,4.886549689759783,[26188],[50.35852],[4.88499],[6142],[1.698038449257166],[50.34848484848485],[4.903030303030303],Wallonia
8917,1,[0.4511669636110795],49.6455310420534,5.878365679162454,[23567],[49.64925],[5.87586],[8607],[1.2280168860002412],[49.64141414141414],[5.887878787878789],Wallonia
8913,1,[0.8339618675650546],49.72662232309145,5.565963862773055,[23744],[49.72079],[5.55867],[7811],[1.0230197752085035],[49.72222222222222],[5.572727272727273],Wallonia
8910,1,[0.5145373485366208],49.69669375306189,5.712075572048204,[22728],[49.69212],[5.71099],[8210],[1.772398483215531],[49.7020202020202],[5.7303030303030305],Wallonia
626,1,[0.1022203017660663],50.5818798729715,4.968968207394991,[24685],[50.58134],[4.97014],[6354],[1.3460789170623626],[50.59090909090909],[4.981818181818182],Région Wallonne
1890,1,[0.1866218878394146],51.17740951651829,4.986521070865691,[394],[51.17614],[4.98477],[6383],[0.217287854096475],[51.176767676767675],[4.981818181818182],Vlaams Gewest
2196,1,[0.4364304454014653],51.13225895062147,4.6504971432043565,[4972],[51.1287],[4.64786],[5581],[1.5646853104918346],[51.13636363636363],[4.666666666666667],Flanders
7760,1,[0.6340072184542948],50.485960236549154,3.997957078688504,[13664],[50.48234],[4.00488],[3849],[1.009793942469061],[50.48989898989899],[3.996969696969697],Wallonia
5472,1,[0.1070948363337964],50.42608211091305,4.307289908552523,[13751],[50.42558],[4.30858],[4646],[0.4830922359716124],[50.42929292929293],[4.3121212121212125],Région Wallonne
3984,1,[0.318001841233152],50.384041229869744,4.52979496825881,[13895],[50.38385],[4.53427],[5244],[1.153093353663799],[50.388888888888886],[4.548484848484849],Wallonia
5524,1,[0.3015598626636548],50.70077756417589,2.8975112239730967,[11375],[50.70134],[2.9017],[1059],[1.1815812004991082],[50.69191919191919],[2.893939393939394],Région Wallonne
5499,1,[0.2780804454488854],50.59817009428414,4.296242455878563,[7770],[50.60067],[4.29635],[4654],[1.5547531193976991],[50.59090909090909],[4.3121212121212125],Wallonia
5487,1,[1.199662484791353],50.65632060721606,4.27970978314039,[8123],[50.66289],[4.29321],[4658],[1.6552421916070996],[50.67171717171717],[4.3121212121212125],Région Wallonne
4006,1,[0.2187892753422961],50.86096897814761,5.262545747212414,[20959],[50.86029],[5.25962],[7067],[0.7646662724430657],[50.85353535353536],[5.257575757575758],Vlaams Gewest
