potential_aed_id,arrest_count,distance_to_potential_aed,potential_aed_lat,potential_aed_lon,intervention_id,intervention_lat,intervention_lon,existing_aed_id,distance_to_existing_aed,existing_aed_lat,existing_aed_lon,Province
4868,15,"[0.1420389114225264, 0.1403723818166647, 0.0634336695500792, 0.1951341486713331, 0.1419829812629196, 0.074705632243781, 0.0979807177383624, 0.0906592949260347, 0.0848150530010246, 0.214328231772785, 0.1709117040288412, 0.0540105972958324, 0.2472632012526533, 0.0694775497034208, 0.0715902748481696]",50.87373737373738,4.390909090909091,"[26527, 26828, 27232, 27375, 27892, 28853, 29786, 30092, 30976, 30992, 31053, 31169, 31222, 31904, 31933]","[50.87246, 50.87409, 50.87369, 50.8734, 50.87298, 50.87311, 50.87351, 50.87306, 50.873091552, 50.873577424, 50.872669258, 50.873262257, 50.871536348, 50.873666943, 50.873136299]","[4.3909, 4.39283, 4.39181, 4.38818, 4.38928, 4.39129, 4.38956, 4.39019, 4.3902659361, 4.3878651083, 4.3891575696, 4.3907490699, 4.3904072505, 4.3899252351, 4.3912746792]","[7335, 7335, 7335, 7335, 7335, 7335, 7335, 7335, 7335, 7335, 7335, 7335, 1222, 7335, 7335]","[0.2074802642016877, 0.1498467611261145, 0.1035833392669331, 0.2060426867854492, 0.1805343542026887, 0.1405234202820211, 0.1219255124183154, 0.1453648396708287, 0.1406601091486817, 0.2172061232895714, 0.2142939609949677, 0.1179265158810232, 0.2515046238748464, 0.0920751332815644, 0.1374149250467662]","[50.8743227, 50.8743227, 50.8743227, 50.8743227, 50.8743227, 50.8743227, 50.8743227, 50.8743227, 50.8743227, 50.8743227, 50.8743227, 50.8743227, 50.8696943, 50.8743227, 50.8743227]","[4.3907265, 4.3907265, 4.3907265, 4.3907265, 4.3907265, 4.3907265, 4.3907265, 4.3907265, 4.3907265, 4.3907265, 4.3907265, 4.3907265, 4.3883274, 4.3907265, 4.3907265]",Brussels
4765,15,"[0.2050346661041255, 0.1920487231774565, 0.0883611718942719, 0.1881847920395036, 0.2555741379509172, 0.1489214047449064, 0.2736118215574106, 0.2645685004861934, 0.3159693282343113, 0.3105294465801284, 0.1296400825975691, 0.19079751335754, 0.1952434715357925, 0.0461183363191444, 0.3306399506073999]",50.813131313131315,4.351515151515152,"[26970, 27525, 27623, 27952, 28179, 28218, 28400, 28430, 29064, 29557, 29909, 30081, 30208, 31143, 31432]","[50.81129, 50.81265, 50.81234, 50.81156, 50.81254, 50.81396, 50.81179, 50.81469, 50.81384, 50.81384, 50.81398, 50.81394, 50.81223, 50.813501115, 50.814453323]","[4.35136, 4.34889, 4.3514, 4.35251, 4.348, 4.34985, 4.35478, 4.34867, 4.34716, 4.34724, 4.35025, 4.34912, 4.3539, 4.3518123621, 4.347299746]","[9316, 5969, 9316, 9316, 5969, 9316, 9316, 9316, 5969, 5969, 9316, 9316, 9316, 9316, 13358]","[0.3431708210326979, 0.3039403353078884, 0.2393885985786712, 0.2897675375171148, 0.2635799817232048, 0.2451559985007624, 0.277729358901075, 0.3336689964884566, 0.3895882671219045, 0.3902663399540269, 0.2169664955349545, 0.2964772288496256, 0.2132510228838048, 0.1265854836893972, 0.3322825814892504]","[50.8141138, 50.810359, 50.8141138, 50.8141138, 50.810359, 50.8141138, 50.8141138, 50.8141138, 50.810359, 50.810359, 50.8141138, 50.8141138, 50.8141138, 50.8141138, 50.8173913]","[4.3533309, 4.3465305, 4.3533309, 4.3533309, 4.3465305, 4.3533309, 4.3533309, 4.3533309, 4.3465305, 4.3465305, 4.3533309, 4.3533309, 4.3533309, 4.3533309, 4.3464355]",Brussels
5878,14,"[0.2992340422736563, 0.7518735626469948, 1.2565568974440302, 0.5782821614316718, 0.5487180513883945, 0.4064768521096543, 0.9248134558148644, 0.333558084736951, 0.5270210345388776, 0.6239014792375471, 0.6808269105171969, 0.6143890311426146, 0.6744845836430701, 0.5646486126393099]",51.07575757575758,4.784848484848485,"[595, 1144, 1994, 2094, 2546, 2592, 3234, 4146, 4464, 4595, 4762, 5752, 6373, 20594]","[51.07308, 51.07147, 51.08124, 51.07059, 51.08011, 51.07225, 51.06745, 51.07294, 51.07138, 51.08042, 51.07559, 51.0747, 51.07711, 51.07569]","[4.78442, 4.79317, 4.76912, 4.78578, 4.78855, 4.78321, 4.78548, 4.78321, 4.78774, 4.77988, 4.79459, 4.79348, 4.79426, 4.79293]","[5460, 5460, 13790, 5460, 756, 5460, 5460, 5460, 5460, 756, 5460, 5460, 5460, 5460]","[1.3831030656032344, 0.782575307361142, 2.0856107749775044, 1.3080685306648183, 1.091476467220743, 1.467675361969475, 1.4315324900292374, 1.467205722770046, 1.1593893140667806, 1.679317127321525, 0.745958072369324, 0.7824894421526304, 0.852127883414828, 0.8561909018257539]","[51.0726739, 51.0726739, 51.0700067, 51.0726739, 51.082575, 51.0726739, 51.0726739, 51.0726739, 51.0726739, 51.082575, 51.0726739, 51.0726739, 51.0726739, 51.0726739]","[4.8042056, 4.8042056, 4.7452133, 4.8042056, 4.8036743, 4.8042056, 4.8042056, 4.8042056, 4.8042056, 4.8036743, 4.8042056, 4.8042056, 4.8042056, 4.8042056]",Flanders
4844,14,"[0.4063334933767104, 1.215777293460465, 0.3925830128358691, 0.3533445460482774, 0.4502583456672194, 0.4757987145317548, 0.3058616947957153, 0.341016938033177, 0.1372998369337228, 0.6104003030103903, 0.6770357659413964, 0.2197785713246707, 0.9204988529320636, 0.987004251913887]",50.388888888888886,4.390909090909091,"[8613, 8762, 9597, 9612, 9703, 10242, 11854, 12312, 13717, 14022, 14132, 14399, 25585, 25784]","[50.39141, 50.37998, 50.39221, 50.39174, 50.3926, 50.39312, 50.39161, 50.39166, 50.39009, 50.38976, 50.38834, 50.3908, 50.38584, 50.38546]","[4.38676, 4.40085, 4.38903, 4.39311, 4.39345, 4.39191, 4.39154, 4.39297, 4.39046, 4.39941, 4.40042, 4.3917, 4.40298, 4.40375]","[3540, 2307, 3540, 3540, 3540, 3540, 3540, 3540, 3540, 3540, 3540, 3540, 2340, 2340]","[0.8978707545973564, 1.3792105167125972, 0.721176581140518, 0.6135950103150856, 0.5154644594114771, 0.5140558324311978, 0.671662327661067, 0.6253116825764014, 0.8569278995885393, 0.8351781637991607, 1.0073311004418728, 0.7477356250812093, 1.1709764464183583, 1.1796064704750435]","[50.3969458, 50.3710021, 50.3969458, 50.3969458, 50.3969458, 50.3969458, 50.3969458, 50.3969458, 50.3969458, 50.3969458, 50.3969458, 50.3969458, 50.3947478, 50.3947478]","[4.3959811, 4.4142695, 4.3959811, 4.3959811, 4.3959811, 4.3959811, 4.3959811, 4.3959811, 4.3959811, 4.3959811, 4.3959811, 4.3959811, 4.4117901, 4.4117901]",Wallonia
5046,14,"[0.2654241401054943, 0.5812600085848019, 0.5788287501397822, 0.0971566177930088, 0.3705957857475737, 0.2837709170026389, 0.6482056251952613, 0.7809955169465246, 0.1840174687758256, 0.2659428872954132, 0.272717382252, 0.4225734207583392, 0.1609898916517062, 0.2325694763742496]",50.42929292929293,4.46969696969697,"[8774, 8931, 8966, 11189, 11207, 11474, 11987, 12061, 12627, 13195, 13870, 14410, 14437, 25929]","[50.43081, 50.43078, 50.43081, 50.42997, 50.43226, 50.43139, 50.43259, 50.43383, 50.43058, 50.43168, 50.43171, 50.4304, 50.4288, 50.43027]","[4.47259, 4.46183, 4.46188, 4.46883, 4.47208, 4.47198, 4.46215, 4.46128, 4.47133, 4.46993, 4.47035, 4.46399, 4.46756, 4.4726]","[10428, 3517, 3517, 10428, 10428, 10428, 3517, 8515, 10428, 10428, 10428, 3517, 10428, 10428]","[0.36341605444184, 0.6009760556510535, 0.6028830110067416, 0.3723828354434322, 0.5251797549020701, 0.4290836552437534, 0.7870119942604739, 0.8534902814449323, 0.3469393568486344, 0.4934988339177695, 0.4866992980363062, 0.5240244808116741, 0.3736744495038946, 0.3034203603604842]","[50.4275429, 50.425715, 50.425715, 50.4275429, 50.4275429, 50.4275429, 50.425715, 50.4286766, 50.4275429, 50.4275429, 50.4275429, 50.425715, 50.4275429, 50.4275429]","[4.4724522, 4.4647904, 4.4647904, 4.4724522, 4.4724522, 4.4724522, 4.4647904, 4.4523501, 4.4724522, 4.4724522, 4.4724522, 4.4647904, 4.4724522, 4.4724522]",Wallonia
4867,14,"[0.1713622863453159, 0.069390589422497, 0.1721655080676702, 0.1689755117975499, 0.1195605320484287, 0.1127340321458032, 0.0249448007501144, 0.0458419844979721, 0.1115036937508179, 0.1287233700542192, 0.1319798791274533, 0.1845640398500255, 0.1721829847469232, 0.1366087915500097]",50.85353535353536,4.390909090909091,"[26832, 26977, 27121, 27189, 28080, 28601, 28734, 29041, 29432, 29832, 30198, 30506, 30509, 31323]","[50.85266, 50.85415, 50.85245, 50.8549, 50.85284, 50.85414, 50.8535, 50.85313, 50.85432, 50.85384, 50.85381, 50.85339, 50.85345, 50.852325787]","[4.3889, 4.39108, 4.38916, 4.38985, 4.38961, 4.38962, 4.39126, 4.39079, 4.38992, 4.38914, 4.38908, 4.38829, 4.38846, 4.3905682925]","[1486, 1486, 10439, 11282, 1486, 1486, 1486, 1486, 1486, 11282, 11282, 11282, 11282, 10439]","[0.2439715303745288, 0.1063414344023426, 0.2157871464095215, 0.2068546404757863, 0.1902632459691708, 0.1918658284779467, 0.0615033565367992, 0.101373661892499, 0.1823061156039424, 0.2066347232099362, 0.2056989317625525, 0.2088969727026599, 0.2089491229947234, 0.1424716641795215]","[50.8534632, 50.8534632, 50.8511843, 50.8550556, 50.8534632, 50.8534632, 50.8534632, 50.8534632, 50.8534632, 50.8550556, 50.8550556, 50.8550556, 50.8550556, 50.8511843]","[4.3921342, 4.3921342, 4.3914901, 4.3869135, 4.3921342, 4.3921342, 4.3921342, 4.3921342, 4.3921342, 4.3869135, 4.3869135, 4.3869135, 4.3869135, 4.3914901]",Brussels
5486,14,"[1.0043285927606551, 1.527589866288099, 1.3244532269822495, 0.5760272056606165, 0.866490331980896, 1.3619776109270272, 1.1610196212912716, 0.9956625648343694, 1.2556633521194287, 1.3484342209493356, 1.5966760495442864, 0.7495864416577198, 0.8550542453177387, 0.9170607475133852]",51.23737373737374,4.627272727272727,"[139, 163, 557, 634, 1558, 1885, 2772, 3722, 3979, 4532, 4647, 5325, 5650, 20741]","[51.24074, 51.24631, 51.23875, 51.24233, 51.24509, 51.24129, 51.24047, 51.24219, 51.23461, 51.24128, 51.24589, 51.24019, 51.24047, 51.24]","[4.64066, 4.64394, 4.64617, 4.62968, 4.62901, 4.64581, 4.6432, 4.63933, 4.64476, 4.64561, 4.64574, 4.61749, 4.61603, 4.63976]","[7524, 7524, 3765, 7524, 7524, 7524, 7524, 7524, 3765, 7524, 7524, 7524, 7524, 7524]","[2.2351738945716457, 1.9000301790815968, 2.2364107238430955, 1.7736305214721062, 1.4644627077156571, 2.3950605567271297, 2.3573554343750134, 2.0493473934945943, 1.8112844745570664, 2.387042753046314, 2.02458050582727, 2.0124867433827474, 2.0071067993223815, 2.2744004016021053]","[51.2578514, 51.2578514, 51.2189842, 51.2578514, 51.2578514, 51.2578514, 51.2578514, 51.2578514, 51.2189842, 51.2578514, 51.2578514, 51.2578514, 51.2578514, 51.2578514]","[4.6238079, 4.6238079, 4.652108, 4.6238079, 4.6238079, 4.6238079, 4.6238079, 4.6238079, 4.652108, 4.6238079, 4.6238079, 4.6238079, 4.6238079, 4.6238079]",Flanders
9160,13,"[0.8073582684470441, 0.5381728848112609, 1.3431206135874143, 0.8834467981679828, 0.5016687918963851, 0.9935843476268976, 1.3374694284230175, 1.2890794010428746, 0.4926840058086599, 0.848974158376955, 1.3181275556762244, 1.3420508867653784, 1.2697726442835482]",50.71212121212121,6.084848484848486,"[15129, 15928, 15945, 17388, 17539, 18069, 18152, 18183, 18562, 18633, 18910, 19074, 23786]","[50.71057, 50.71522, 50.71137, 50.7057, 50.71481, 50.71263, 50.70515, 50.70276, 50.7088, 50.70579, 50.70529, 50.71076, 50.70566]","[6.09605, 6.09072, 6.06581, 6.07746, 6.09057, 6.07076, 6.06937, 6.07405, 6.08948, 6.07811, 6.06955, 6.06591, 6.06998]","[3165, 3165, 3165, 3165, 3165, 3165, 3165, 3165, 3165, 3165, 3165, 3165, 3165]","[0.9290047699152943, 1.5629069034329184, 2.7071237218720516, 1.7500111123721276, 1.5293013149318893, 2.4396652724644974, 2.3070102190686015, 1.9666045486425936, 1.08387308990569, 1.7066022615137066, 2.29598908367223, 2.6781893065744176, 2.270653918402279]","[50.7031036, 50.7031036, 50.7031036, 50.7031036, 50.7031036, 50.7031036, 50.7031036, 50.7031036, 50.7031036, 50.7031036, 50.7031036, 50.7031036, 50.7031036]","[6.1019698, 6.1019698, 6.1019698, 6.1019698, 6.1019698, 6.1019698, 6.1019698, 6.1019698, 6.1019698, 6.1019698, 6.1019698, 6.1019698, 6.1019698]",Wallonia
5189,13,"[0.1402359222357379, 0.2537837608224345, 0.415733346099899, 0.2859756902583167, 0.4371872619426395, 0.4576055907060825, 0.4184161263891606, 0.6412427890813334, 0.5160267330063291, 0.5451471878849299, 0.6964926172320445, 0.519995570675146, 0.3696013769607891]",51.2979797979798,4.50909090909091,"[256, 1222, 1493, 1684, 2705, 3067, 3266, 3719, 4015, 4059, 4073, 21017, 22416]","[51.29924, 51.29598, 51.29745, 51.2989, 51.29769, 51.301, 51.29583, 51.29309, 51.29964, 51.29634, 51.29175, 51.29661, 51.29694]","[4.50917, 4.51085, 4.51501, 4.50525, 4.50282, 4.50462, 4.51403, 4.51398, 4.50216, 4.51648, 4.50805, 4.50194, 4.51414]","[8691, 8691, 8691, 8691, 4295, 8691, 8691, 8691, 4295, 8691, 13665, 4295, 8691]","[0.3524040294914522, 0.6411549213767122, 0.5008763487372951, 0.5867860221899704, 0.6582952561693916, 0.5488896072809079, 0.657484103254993, 0.9588137387669788, 0.6064615562585278, 0.6546401129300506, 0.8568694607159999, 0.6349681517921301, 0.5378282927112669]","[51.3016592, 51.3016592, 51.3016592, 51.3016592, 51.2988388, 51.3016592, 51.3016592, 51.3016592, 51.2988388, 51.3016592, 51.2913965, 51.2988388, 51.3016592]","[4.5124445, 4.5124445, 4.5124445, 4.5124445, 4.4935317, 4.5124445, 4.5124445, 4.5124445, 4.4935317, 4.5124445, 4.4957404, 4.4935317, 4.5124445]",Flanders
4768,13,"[0.2803424886694888, 0.2449468726320986, 0.2613506914534911, 0.1095376827624015, 0.141325750394761, 0.081078715449609, 0.0896143549760774, 0.2628011579807548, 0.1194287724544906, 0.259195570138428, 0.2101975467898907, 0.2780398386388658, 0.1431233772158215]",50.87373737373738,4.351515151515152,"[26414, 27674, 27700, 27885, 29303, 29552, 29664, 30211, 30435, 30858, 30901, 30964, 31318]","[50.87424, 50.87478, 50.87571, 50.873, 50.8747, 50.87364, 50.87452, 50.8744, 50.87288, 50.874422584, 50.871852103, 50.874269706, 50.872463377]","[4.3476, 4.34844, 4.34949, 4.35048, 4.3502, 4.35037, 4.35182, 4.34792, 4.35049, 4.3479843726, 4.3512956597, 4.3476434516, 4.3512244134]","[12245, 12245, 11128, 6804, 6804, 6804, 6804, 12245, 6804, 12245, 6804, 12245, 6804]","[0.2924159833172647, 0.3307291625829148, 0.2634580444815723, 0.2022313178763401, 0.2441449930346906, 0.198973550370597, 0.1416676193255931, 0.3065279894722943, 0.2063175418836142, 0.3099557344584824, 0.2353895947985847, 0.2938508115448072, 0.1872966839461731]","[50.8753309, 50.8753309, 50.8778933, 50.8735928, 50.8735928, 50.8735928, 50.8735928, 50.8753309, 50.8735928, 50.8753309, 50.8735928, 50.8753309, 50.8735928]","[4.343808, 4.343808, 4.348031499999999, 4.3532047, 4.3532047, 4.3532047, 4.3532047, 4.343808, 4.3532047, 4.343808, 4.3532047, 4.343808, 4.3532047]",Brussels
7563,13,"[0.3275914929098096, 0.9219722565487294, 0.3903459648015878, 0.5967119718343512, 0.3395972211404345, 0.7246266793032212, 0.7405631578402584, 0.4194599183946591, 0.5597240269390245, 0.3022387106845986, 0.4550300233084435, 0.3149661533283199, 0.2977953637586756]",50.77272727272727,5.454545454545455,"[6670, 19469, 20014, 20058, 20216, 20238, 20392, 20554, 20861, 20905, 21605, 21686, 22480]","[50.77506, 50.77342, 50.77257, 50.77419, 50.77285, 50.77753, 50.76869, 50.77539, 50.77413, 50.77441, 50.77301, 50.7726, 50.77423]","[5.4517, 5.44148, 5.449, 5.46271, 5.44972, 5.44758, 5.44617, 5.45032, 5.46219, 5.45117, 5.44809, 5.45902, 5.45104]","[3790, 5860, 571, 571, 571, 3790, 5860, 3790, 571, 571, 3790, 571, 571]","[0.8754617563009529, 0.9928140818816374, 1.196336281395803, 0.603935019676772, 1.1377014490826245, 0.9430666224079026, 1.5807317647468433, 0.9157765170950564, 0.6081921706490154, 0.9487707949941236, 1.214481901383621, 0.8036001722793892, 0.9682510655696136]","[50.7810476, 50.7784227, 50.7795962, 50.7795962, 50.7795962, 50.7810476, 50.7784227, 50.7810476, 50.7795962, 50.7795962, 50.7810476, 50.7795962, 50.7795962]","[5.459785, 5.4297849, 5.4618849, 5.4618849, 5.4618849, 5.459785, 5.4297849, 5.459785, 5.4618849, 5.4618849, 5.459785, 5.4618849, 5.4618849]",Flanders
4780,13,"[1.0604481504842993, 0.6664878541438763, 0.876148142708672, 1.1627631164738914, 1.1022348508916655, 1.1431549645435437, 0.915998626772876, 0.9607217086948912, 1.0918690738488823, 1.0826984295911224, 0.9246863763627504, 0.8603403900764195, 1.1420731327910048]",51.11616161616162,4.351515151515152,"[2256, 3050, 4023, 4111, 4439, 4719, 4743, 4927, 5230, 5604, 5863, 6297, 22343]","[51.12352, 51.11126, 51.11748, 51.11937, 51.12266, 51.12012, 51.12267, 51.12294, 51.11999, 51.12194, 51.12441, 51.11562, 51.12232]","[4.34185, 4.34602, 4.33914, 4.33566, 4.33959, 4.3364, 4.34347, 4.34298, 4.33711, 4.33903, 4.3532, 4.33922, 4.33842]","[2320, 11994, 11994, 11994, 2320, 11994, 2320, 2320, 11994, 2320, 6541, 11994, 2320]","[1.0991947253663552, 1.2150300086741674, 1.1388079743156747, 1.1922450868519834, 1.1831052791287373, 1.289412095456817, 1.2131385612200327, 1.176487675061945, 1.2975397138176077, 1.2636964707294005, 1.2220609878033497, 0.9912810853242608, 1.2234801726293991]","[51.1332999, 51.109542, 51.109542, 51.109542, 51.1332999, 51.109542, 51.1332999, 51.1332999, 51.109542, 51.1332999, 51.1153174, 51.109542, 51.1332999]","[4.339556, 4.3288318, 4.3288318, 4.3288318, 4.339556, 4.3288318, 4.339556, 4.339556, 4.3288318, 4.339556, 4.363035, 4.3288318, 4.339556]",Flanders
4942,12,"[1.0115785327856417, 0.8445812018725818, 0.7883698338710297, 1.0865036064054143, 0.5981236416542034, 0.9128242343756712, 0.8301057236131008, 1.246811565357513, 1.3174303397969027, 0.3474363826353123, 0.7011242107247438, 1.1131849783699337]",50.34848484848485,4.430303030303031,"[8515, 8856, 10216, 10249, 10642, 11403, 11488, 12227, 13798, 13957, 14427, 25571]","[50.35758, 50.35591, 50.35538, 50.33956, 50.35367, 50.3405, 50.35494, 50.34042, 50.34604, 50.34668, 50.3444, 50.35748]","[4.42999, 4.43281, 4.43289, 4.42407, 4.42806, 4.43329, 4.43618, 4.44251, 4.44847, 4.4343, 4.43783, 4.43719]","[2779, 2779, 2779, 4881, 2779, 7979, 2779, 7979, 1519, 2779, 2779, 2779]","[1.332535900421859, 1.4638581952544014, 1.4567226145779977, 1.5127574579051724, 1.090069180054164, 1.89147832992192, 1.6786855621111954, 1.6969489190058726, 2.1150021485345176, 1.6742251692923915, 2.0104941289252936, 1.8094708224547027]","[50.3528183, 50.3528183, 50.3528183, 50.3503199, 50.3528183, 50.3252481, 50.3528183, 50.3252481, 50.3279104, 50.3528183, 50.3528183, 50.3528183]","[4.4127538, 4.4127538, 4.4127538, 4.4110245, 4.4127538, 4.4450901, 4.4127538, 4.4450901, 4.4574843, 4.4127538, 4.4127538, 4.4127538]",Wallonia
5459,12,"[0.3581512072073964, 1.3091212786180233, 1.001624994435971, 0.3946927674036815, 1.12029522165919, 1.0974527551773257, 1.402101205409564, 1.2637995234734, 1.30005711364693, 1.2194588483330389, 1.280519525341493, 0.5593312658293572]",50.69191919191919,4.627272727272727,"[6974, 6979, 7066, 7193, 7469, 7510, 7555, 7778, 7824, 7850, 7997, 8073]","[50.68913, 50.69739, 50.69563, 50.68884, 50.70044, 50.69139, 50.70091, 50.68832, 50.69825, 50.68675, 50.68687, 50.68705]","[4.62473, 4.64373, 4.64023, 4.63006, 4.63576, 4.64283, 4.64123, 4.64429, 4.64279, 4.64254, 4.64361, 4.62528]","[6405, 4316, 4316, 6405, 4316, 6658, 4316, 6658, 4316, 6658, 6658, 6405]","[0.697044038761498, 1.990376553676972, 1.7431057619145072, 1.0734942365295868, 1.494649660512696, 1.963675542219092, 1.8790060715296, 1.8137600935177205, 1.9320107329891816, 1.6120540885512726, 1.6821643645979156, 0.7771150453719079]","[50.6893055, 50.6964134, 50.6964134, 50.6893055, 50.6964134, 50.6785888, 50.6964134, 50.6785888, 50.6964134, 50.6785888, 50.6785888, 50.6893055]","[4.614839, 4.6155131, 4.6155131, 4.614839, 4.6155131, 4.6236291, 4.6155131, 4.6236291, 4.6155131, 4.6236291, 4.6236291, 4.614839]",Wallonia
5075,12,"[0.2654405074251069, 0.5214255184723673, 0.6870955291197164, 0.1214043543280266, 0.0973194151106211, 0.2929186661959779, 0.4924529576412421, 0.6680483284705467, 0.415825987984887, 0.6321471202390709, 0.3157025951685813, 0.4332677064327352]",51.01515151515152,4.46969696969697,"[295, 2480, 2636, 2665, 2850, 4234, 4798, 5773, 6136, 6148, 6201, 6838]","[51.01419, 51.01105, 51.00933, 51.01461, 51.0144, 51.01586, 51.01496, 51.00942, 51.01655, 51.00977, 51.01309, 51.0151]","[4.47317, 4.47331, 4.47299, 4.46819, 4.47041, 4.47373, 4.47673, 4.47256, 4.47521, 4.47261, 4.4728, 4.47589]","[301, 302, 3577, 302, 302, 10627, 10627, 3577, 10627, 3577, 302, 10627]","[0.5925655558098212, 0.770180247139054, 0.7520843973903522, 0.2503184358295173, 0.4035921504960525, 0.5432756210456833, 0.5237493109286835, 0.7546661487714946, 0.4173521607931745, 0.7934324496355393, 0.6142098556488949, 0.5302249523314685]","[51.0168688, 51.0155466, 51.0027947, 51.0155466, 51.0155466, 51.0194483, 51.0194483, 51.0027947, 51.0194483, 51.0027947, 51.0155466, 51.0194483]","[4.4658472, 4.4649361, 4.4702205, 4.4649361, 4.4649361, 4.479001, 4.479001, 4.4702205, 4.479001, 4.4702205, 4.4649361, 4.479001]",Flanders
4746,12,"[1.3435737196979345, 1.0375139102063444, 0.6935445414088572, 0.6828577876621987, 0.8280618112568001, 0.6951830687159203, 0.6265305849705989, 0.1340688270228398, 0.766416010248492, 0.7415110879528084, 0.1890839360629748, 0.620117181458787]",50.42929292929293,4.351515151515152,"[8792, 8902, 9299, 10124, 10170, 10193, 10612, 10740, 11201, 11671, 13538, 14280]","[50.4355, 50.43683, 50.42309, 50.4232, 50.43598, 50.42356, 50.43492, 50.4281, 50.42256, 50.42287, 50.42766, 50.42455]","[4.36779, 4.36015, 4.35254, 4.35272, 4.35666, 4.35543, 4.35197, 4.35179, 4.35383, 4.35433, 4.35226, 4.35612]","[1743, 1743, 5513, 5513, 6750, 5513, 6750, 10140, 5513, 5513, 5513, 5513]","[1.4427824283099862, 1.0381014383831082, 0.8789243245566363, 0.8879353860512355, 1.0155780163120491, 0.9064088365164882, 0.8769011651299032, 1.3660990131208692, 0.8036035003327312, 0.8335688010814141, 1.3810977485196705, 1.0175471503041478]","[50.4455453, 50.4455453, 50.4154085, 50.4154085, 50.441574, 50.4154085, 50.441574, 50.4308464, 50.4154085, 50.4154085, 50.4154085, 50.4154085]","[4.3548947, 4.3548947, 4.355465, 4.355465, 4.3453243, 4.355465, 4.3453243, 4.3329922, 4.355465, 4.355465, 4.355465, 4.355465]",Wallonia
4946,12,"[0.573002427583874, 0.7072675354424975, 0.6782880718546794, 0.6486588956131617, 0.4284947542733454, 0.4993616894856259, 0.4272183416422524, 0.0456003299034539, 0.107304716433624, 0.2341968081240293, 0.5765941104985052, 0.7510464121494368]",50.42929292929293,4.430303030303031,"[8509, 9119, 9199, 10090, 10192, 11837, 12013, 13156, 14004, 17587, 25354, 25485]","[50.42962, 50.4236, 50.42915, 50.42428, 50.42604, 50.42772, 50.42607, 50.42895, 50.42867, 50.4292, 50.42411, 50.43182]","[4.42223, 4.42585, 4.42073, 4.42562, 4.42706, 4.4237, 4.42702, 4.42995, 4.43146, 4.427, 4.43005, 4.42047]","[8433, 8433, 8433, 8433, 8433, 8433, 8433, 8433, 8433, 8433, 3430, 8433]","[0.5989972935129767, 0.7471346342597419, 0.706780780996232, 0.6891629668150309, 0.4692005773093196, 0.5359615828839972, 0.4679788665609811, 0.0865403669681823, 0.114226611787686, 0.2643378735038892, 0.5767513201326254, 0.7656102292869552]","[50.4295712, 50.4295712, 50.4295712, 50.4295712, 50.4295712, 50.4295712, 50.4295712, 50.4295712, 50.4295712, 50.4295712, 50.4222877, 50.4295712]","[4.430686, 4.430686, 4.430686, 4.430686, 4.430686, 4.430686, 4.430686, 4.430686, 4.430686, 4.430686, 4.4376722, 4.430686]",Wallonia
4448,12,"[0.5582393472780559, 0.5091151314459736, 0.3558410514553059, 0.3601882875791364, 0.6502214306287594, 0.2274072099749701, 0.5186982492547026, 0.6234261911951735, 0.1905575429085906, 0.4368633274609091, 0.566081584884934, 0.5660739155905303]",50.46969696969697,4.233333333333333,"[9615, 10296, 10629, 10815, 10850, 12039, 12721, 12875, 13678, 14205, 14218, 14401]","[50.47339, 50.4739, 50.47207, 50.46676, 50.46874, 50.47015, 50.47192, 50.47052, 50.47141, 50.46911, 50.47229, 50.4679]","[4.22799, 4.23048, 4.22996, 4.23548, 4.22427, 4.2302, 4.22689, 4.22462, 4.23341, 4.22723, 4.22645, 4.225849999999999]","[713, 713, 713, 189, 9578, 713, 5195, 9578, 713, 9578, 5195, 9578]","[0.7022642698647186, 0.5172770747682932, 0.6473661979986447, 0.569136915466276, 0.7266212857313074, 0.7814981131534208, 0.7891513941017949, 0.7256680178958674, 0.534238707126225, 0.9227338996496788, 0.7375977715338627, 0.8612641375569751]","[50.4755138, 50.4755138, 50.4755138, 50.4617936, 50.4704638, 50.4755138, 50.4774033, 50.4704638, 50.4755138, 50.4704638, 50.4774033, 50.4704638]","[4.2373357, 4.2373357, 4.2373357, 4.2335352, 4.2143669, 4.2373357, 4.2198103, 4.2143669, 4.2373357, 4.2143669, 4.2198103, 4.2143669]",Wallonia
